tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
171,0,1.8007748624843034,2.5172467895300494,0.8806598618595263,0,0,0,0,0,0,1.25
146,0,2.625883129080009,0.1230821495916139,0.8519645910212564,0,0,0,0,0,0,1.25
291,0,3.3533068028333513,0.9656869990570056,0.8427292637239169,0,0,0,0,0,0,1.25
33,0,0.9213880414199197,2.0977866528385483,3.031707837471056,0,0,0,0,0,0,1.25
173,0,2.5743960416056826,2.5398372460875613,1.684220339352934,0,0,0,0,0,0,1.25
192,0,1.7857928692198928,3.2970121774392385,0.03691922756637729,0,0,0,0,0,0,1.25
54,0,1.0314357888312613,3.331969362869029,2.5277243435140604,0,0,0,0,0,0,1.25
172,0,1.805154932984036,1.8127487677513132,1.758848980968769,-0.010585840635426962,-0.007141576173577351,-0.0030896928685995397,-4.224646002529234,-2.8563630468582906,-1.2424380057036732,1.25
50,0,1.0739682964119524,3.320257936136373,0.8749244489623391,0.00021653995380032601,0.004062636225437314,0.002843740493445196,-1.2381707081530187,1.5332419567213786,0.1511458147799791,1.25
6,0,1.0186995771727125,0.1967062805508389,2.522138661684135,0.0033826430394623274,0.0009348753494855707,0.0030389349183764314,1.3481321083977464,0.3720128962108942,1.2075709145955105,1.25
194,0,2.5373388204675003,3.3157146406025353,0.8810894866362413,-0.0004667601424485939,-0.0006236365312192384,0.0016625426689696405,-0.1842523643310367,-0.2472181564509514,0.6692035478388562,1.25
144,0,1.8503294425884436,0.15400733378973192,0.006813051952613541,-0.0006659890884516401,-0.002188381403094587,-0.0026425429975401615,-0.2679006217237745,-0.8730754139873235,-1.0518098019909425,1.25
97,0,1.7107549911740298,1.02903814382475,1.0558567289350642,0.017215744594861467,-0.004895218153167268,-0.03479659804210426,6.170032500725533,-3.4390237739615848,-15.304812321261505,1.25
5,0,0.9316969023341066,1.015992983733151,1.781264491665574,0.016022056289220207,0.005079094825062368,-0.010962658904218207,3.7324766498260042,4.898517041047574,-1.7311398379458895,1.25
198,0,2.627437274964293,3.317653358659042,2.473154091848286,-0.002216196739115483,0.006085456803439253,-0.004907036861239173,-0.8842684888659414,2.424881786038484,-1.9569667998816203,1.25
315,0,3.3069545825120032,2.5322744596508686,0.8545764367578212,-0.0012041428657351444,-0.002099517141144321,-0.0010555457676173414,-0.4765201047078383,-0.8453534448464185,-0.40997921660920267,1.25
292,0,3.330610519097323,0.06991044553171326,1.7089205760174757,-0.0007417897407939849,-0.00592574893474182,0.003208338208123113,-0.2912891515226461,-2.365803258801039,1.2742639266949898,1.25
295,0,3.330325131661431,0.9158781479232052,2.504289183582155,0.0013632222835393165,0.0022398060998066235,-0.011005871966693002,-0.6998474115673281,-0.6165578735468826,0.05122239286050992,1.25
369,0,1.163556742866308,1.032602676168542,3.1782420295890046,0,0,0,-8.65305339470082,-2.5963166197308802,11.632329373268249,1.25
31,0,0.16389019520697723,2.6265767737872747,2.562086301584237,0,0,0,5.110769984707476,-12.435665225631638,0.20878532307047504,1.25
3,0,0.2816021524399532,0.9597969580646862,0.8728489521971096,0,0,0,0.5727423755338374,0.8809862252297681,1.2945551587071684,1.25
170,0,2.555458438640354,1.7294989533961183,0.8739359384830189,0,0,0,0.23688167294593315,0.2533405939919694,0.6135584184642555,1.25
319,0,3.311385250190453,2.5177532481726597,2.5089188231866153,0,0,0,0.7568072320342258,0.21914066629222023,0.2882740561201851,1.25
175,0,1.810301191232715,2.572606272145864,2.53881242217768,0,0,0,0,0,0,1.25
168,0,1.8057539769703066,1.7538942196908576,0.06832035185845484,0,0,0,0,0,0,1.25
316,0,3.3147900157796157,1.7322517891794194,1.6742811657242604,0,0,0,0,0,0,1.25
169,0,2.5706053516917367,2.5479372953335258,0.049972121456713904,0,0,0,0,0,0,1.25
24,0,0.1113530815186238,1.8891096787940915,0.13546791485489199,0,0,0,0,0,0,1.25
320,0,3.3212906009884855,1.7201601666669122,3.327307494065888,0,0,0,0,0,0,1.25
145,0,2.584938332948806,0.9569796287083463,0.059847772596940636,0,0,0,0,0,0,1.25
0,0,0.27314161265660014,0.18636122380661763,0.04684461454428217,0,0,0,0,0,0,1.25
296,0,3.323644494089878,0.09574512328495184,3.3280380135961205,-0.0067071575095368095,-0.0036967415447737317,-0.00393050609033195,-2.69427238857157,-1.4832691960737745,-1.5820911874749701,1.25
2,0,1.0998719769624483,0.16674105325902167,0.7996923640828335,-0.006863878278174333,0.004663852184175107,0.00313339237417398,-0.8558008670878352,-2.2410423746273493,-0.20103382776872256,1.25
312,0,3.32590555983417,1.7591619260810452,0.03546316225273913,-0.00322098396827885,0.0005859454739076268,-0.004627447515572379,-1.2897166758477248,0.2418633308270221,-1.8485878918261385,1.25
11,0,0.4045960684678478,0.9607305081425297,4.207123392540638,0,0,0,-2.106537270565246,-4.44134274626367,2.5369564143448553,1.25
38,0,1.1898501270941944,1.764490312772074,5.927043976865384,-0.008188164683484765,-0.00813093057971826,-0.022628468294834926,-4.980730819575179,-2.908660205081979,-9.46804101546833,1.25
300,0,3.2398317116967266,0.13732871504832325,4.961627723473217,0.005863728728646609,0.006049522201106692,-0.00016857392935414457,1.031664367741807,-3.1738304307897383,-0.07073353874652497,1.25
182,0,2.605798574256509,1.7807896764630347,5.838259119229143,-0.0034874872884700487,0.0036582229194307104,-0.002116564207585951,-0.6633895748533342,1.3944425891374075,-0.9242630986315223,1.25
161,0,2.6085792748189798,0.9847302432934175,6.678717777196914,0.004198033667819327,-0.000091074817042056,0.003381581309721622,1.6457543247258974,-1.4047584443102934,1.4801704530308721,1.25
299,0,3.28741150220882,0.9163608392581115,4.14069950106054,0.006452571478341278,-0.020473160934622675,-0.0056145575056684984,0.31877084673403977,-3.5790519082739545,-2.571767837289206,1.25
158,0,2.587227635796861,0.16380916251879488,5.879116650105488,-0.008780436224714699,-0.004565236953353928,-0.0032628147661336827,-1.9555186543600673,-3.873314220754617,-1.4642690264539617,1.25
14,0,1.2257315669774322,0.10318462933389706,5.784626776932733,0.0022540244030974377,0.0038539082668355125,-0.001354943925079294,0.9682357922963984,-5.0149634441745885,-0.5723110946327463,1.25
155,0,1.8440274001358903,0.9955162163022026,4.1040055465271,0,0,0,-2.2692703429253336,-5.040065723124196,0.6551274147334933,1.25
32,0,0.07479509654684774,1.7036013198089834,3.485589461465984,0,0,0,-3.4936847382265976,-0.6201597457052713,3.102940785865779,1.25
39,0,0.6362074451707991,2.628656009734415,5.936925044146507,0,0,0,21.624390260582707,11.40824603310286,28.766062274307334,1.25
179,0,1.9015765428524516,2.517587198086677,4.257671645912841,0.00380022455880231,-0.001989366916121133,-0.005548326470817172,1.4565816178758968,0.556793775756054,-2.2893535043476376,1.25
40,0,0.3477868075461244,1.8503156789099973,6.63652371736454,0,0,0,-5.600669775883561,-0.1800567675055924,-1.9428735480988546,1.25
12,0,0.49926657390010787,0.12245953100115516,4.965122087792348,0,0,0,0,0,0,1.25
36,0,0.4767354973050638,1.6889446543758713,5.028533454680881,0,0,0,0,0,0,1.25
204,0,1.8109551223272888,3.3331748945912656,4.931563264107374,0,0,0,0,0,0,1.25
328,0,3.2961712263243315,1.8351040652829582,6.666946061952979,0,0,0,0,0,0,1.25
37,0,1.0778277382593702,2.5807963463771393,4.981021008918083,0,0,0,0,0,0,1.25
8,0,0.40113619333766254,0.15214984348770488,3.4735501164021225,0,0,0,0,0,0,1.25
154,0,2.550065675503942,0.0930298471263339,4.108837520055928,0,0,0,0,0,0,1.25
34,0,1.0973259618494007,1.8017801649211957,4.141446145339536,0,0,0,0,0,0,1.25
178,0,2.6053032312849895,1.7560363205495526,4.163740167160914,-0.013414756888652407,-0.010188345551175685,-0.01103057465249527,-2.703516747206332,-4.1724288755010965,-4.182678100041556,1.25
35,0,0.30902586410439437,2.5661124374182553,4.217097269705069,-0.0010301478012753416,-0.015554976865866968,-0.010918010733633512,2.124641576468383,1.1518489180830835,1.9393880627216804,1.25
183,0,1.8830362852693499,2.5782125919032155,5.820627714925017,0.05703631233441604,-0.07537406330030294,-0.023316534614516264,-6.407804434882875,6.386622092825798,6.042600020722285,1.25
13,0,1.2100419666670026,0.9267993719542067,4.991018853739685,0.007928174222019295,-0.02728585510476327,0.0006366175410413502,3.081372210316565,-5.9100097021628715,-0.01015409299654306,1.25
324,0,3.317950932231043,1.6684213073441028,4.916642131723512,-0.0019605836857240285,-0.013283117684551402,-0.011915636893930902,-0.8100240565511485,-5.3241448874421495,-4.780648697891839,1.25
246,0,3.0556355809375955,2.9449809731835006,6.129268100860246,0.008853268739749792,-0.0005770218859492246,0.003961320299727419,5.295982490363472,-0.589342963831949,1.9599387574486007,1.25
181,0,2.6309736602535536,2.5563824993111335,5.032421958415099,0.0014426940262408344,-0.016412021651758174,0.007692220548850733,1.191155563235912,-0.26690877777513333,1.7164696094698069,1.25
202,0,2.5969911357400672,3.332949464328499,4.179285037739821,0.0039116463510091995,-0.0006660444666189337,-0.000012677238095438352,1.5648220487352504,-0.2667535783260117,-0.0054294650425240456,1.25
159,0,1.865366425898503,0.9707522958534881,5.876386958595994,0.016840812408166563,0.007588685397834863,0.01466132032281915,2.4703980364292257,-1.008160202947099,1.526025784209527,1.25
303,0,3.322372969757132,0.9725902489142633,5.817547475355902,0.0022101371009239645,0.0047167918519877205,0.000006531609549133931,0.6866179411978025,1.0413381516460876,0.04448964548236447,1.25
323,0,3.3429432998620086,2.536865356040915,4.177636615743661,-0.0064616024519501035,-0.00837060193785717,0.0010143722082324217,-0.6816973371575816,0.8931075105077855,0.8909202022442139,1.25
10,0,1.2309913719835979,0.04762697568132054,4.155735688553077,0,0,0,0.04662942544025328,3.92927729870556,4.2813467368176,1.25
128,0,1.2716679638933457,2.869668049265249,3.5408286073057993,0,0,0,-14.137493020574126,-8.60416766754317,-8.870567244966297,1.25
180,0,1.8285399071654167,1.7890283864966878,5.033026241326422,0.007558122304772016,-0.002269283740328015,0.0000867891678369131,2.741798633973759,-0.9092002679536717,0.027631923713620294,1.25
56,0,0.26160908719734005,3.3190829440761456,3.3557017245642076,0.012796033997727635,0.00610821692345992,0.00902133777263432,-2.1677458036482333,3.3269442965781435,3.2483484400073634,1.25
15,0,0.48339748194837356,0.9391271825577673,5.859373313897294,-0.0170375352862346,-0.008500648142803578,0.0035951587869487807,4.647838363552125,0.3704654652820345,3.7872698233396074,1.25
157,0,2.5370444795092304,0.9639639000384914,4.998023067700608,0,0,0,0,0,0,1.25
344,0,3.3318070307925476,3.314128879791135,3.382420383512477,0,0,0,0,0,0,1.25
191,0,1.7896753639035692,2.555918532424386,9.255753060151799,0,0,0,0,0,0,1.25
185,0,2.498005411453291,2.567478917235999,6.826874503031356,0,0,0,0,0,0,1.25
184,0,1.8754944163432354,1.772262806581639,6.719903181809944,0,0,0,0,0,0,1.25
45,0,1.0511652821690782,2.5781621916545863,8.387190696973867,0,0,0,0,0,0,1.25
44,0,0.2521274240375314,1.8697543841736175,8.385366050956224,0,0,0,0,0,0,1.25
190,0,2.567933996915191,1.7983970222699726,9.25189705191894,0,0,0,0,0,0,1.25
23,0,0.13105372659812917,1.1621658405449014,9.417951290807556,0.010386510817878634,0.0018112613811926126,-0.0063207753800550185,-2.2074964534323716,0.564491110477249,-1.9969410272233552,1.25
187,0,1.8192956511152094,2.602924034869628,7.588947490091898,-0.0015212498016848536,-0.001385947188544731,0.027003297295358532,-0.5893624538890576,0.6921386172902881,10.851693335785393,1.25
308,0,3.312713220471573,0.30436567863293823,8.393982783190042,-0.0032946185508003394,-0.0003402525502406867,0.0003178951754522968,1.342188127836605,2.2569841688024277,-1.2229516205747561,1.25
22,0,1.024628472079452,0.3138240095081408,9.24123851716822,-0.00020052159401575995,-0.0050013192445180895,-0.0004695548879228417,-3.56270776317801,-4.38734880849167,-1.4812409468338217,1.25
214,0,2.5732561180302422,3.323924407337732,9.234188208351027,0.004885456691990214,0.008587892835979142,0.0012667171535551082,3.269729074518051,0.7872707883716118,2.661803134500868,1.25
307,0,3.295219366986692,1.0356615444094668,7.539357988798318,0.00820791099230047,0.003451563660937218,0.0023244196297351285,3.106268333017592,0.12176970203240578,0.9299928907518189,1.25
20,0,0.23269092544283013,0.7814798630884727,8.401504501787647,-0.025971348982906876,-0.009214352446923146,0.010312382368393743,1.4350783557455262,-6.023521927545469,-4.358264609153502,1.25
162,0,2.586613751438072,0.20229663616142776,7.543956250188889,-0.0014783000545506356,-0.005946750387977191,0.002854558442767361,-0.19524439300954224,6.413565852406331,-0.38571442119415095,1.25
164,0,1.9225110898343258,0.1983217915854018,8.479196544107262,0.004373268540407354,-0.012189121037725284,-0.0026032284359926174,9.044933454523486,9.264355021399734,-1.3979302230952027,1.25
41,0,1.121157684852865,2.568953049806012,6.823796438777824,0.006240877057018071,-0.001667770494815063,-0.006141573613737412,2.9202615154542433,-0.8205939369485463,-2.639465881986256,1.25
21,0,1.2398389758317492,1.0543919660545418,8.407622613199264,0,0,0,-2.5934017571524985,-1.3825988031328051,0.5732495317522989,1.25
19,0,0.26011047170048707,1.0979690812986589,7.3885846112693185,0.002092515883911265,-0.010199732861138294,0.003685740219744122,-1.8530059484287718,-1.2365540767289946,1.44345411802946,1.25
167,0,1.8605516455881985,1.0001803912982967,9.297921164255772,0,0,0,-0.14382872316829692,-1.4927327005531454,0.215903581530514,1.25
166,0,2.654530677744536,0.18796377298416997,9.284898653567314,0,0,0,0.9068553641760462,1.1938524127314896,-0.13338650807021823,1.25
160,0,1.8195297937506463,0.2125158624043658,6.719235328704893,0,0,0,0.5474628769304376,-3.353251956922292,3.101295400658351,1.25
47,0,0.2713012320237592,2.5636463341719935,9.252112192979647,0,0,0,5.437597958467277,-4.312041006824004,1.407178855623571,1.25
189,0,2.6136277676407,2.606953915988731,8.38129841333331,0,0,0,0,0,0,1.25
212,0,1.7981412970320891,3.3237634219041614,8.38932704505618,0,0,0,0,0,0,1.25
332,0,3.319122941333076,1.7976578941390369,8.397712755184555,0,0,0,0,0,0,1.25
66,0,1.0449282647055387,3.3520457225323823,7.536104935797922,0,0,0,0,0,0,1.25
188,0,1.8559531603362598,1.8836980540704096,8.387462446764063,0,0,0,0,0,0,1.25
16,0,0.6851415926354171,0.028126436707246048,6.732679335605894,0,0,0,0,0,0,1.25
70,0,1.043056474481696,3.3349517725928153,9.23359572957685,0,0,0,0,0,0,1.25
186,0,2.590758936756317,1.8279973532578775,7.5626426698161735,0,0,0,0,0,0,1.25
165,0,2.546226159992442,1.0640400355071478,8.39991410872352,0.000054300682646157347,-0.004261716202705562,0.003259023584364414,0.030124660340984738,-3.0090531244370604,1.3147782033528972,1.25
163,0,1.8775588119615807,1.0381991737117946,7.524582616587187,0.0016623084741693615,-0.007203586668638998,0.003837416606313045,0.8247159555365448,-2.8249974460104985,1.713698698472969,1.25
46,0,1.0369807027677083,1.7640230658375249,9.234198233507767,0.001630926616849946,-0.00134784347892185,0.0017724112706989745,0.96653107566226,-0.06983472980818016,1.104713150699678,1.25
335,0,3.3399166143378562,2.540654462409865,9.253708031206797,0,0,0,0.3146656931124416,-0.05564726668536713,0.7988645909875762,1.25
17,0,1.1177929881532795,1.0362450053893077,6.741058160058241,0,0,0,-1.2044461431240034,-3.5152761783504274,-0.44655938475083556,1.25
42,0,1.0752433048999928,1.8096816366327089,7.566244137946459,0,0,0,-0.8588494090125265,-5.182383412838719,4.120052733986968,1.25
18,0,1.1542567451365702,0.2471950045948726,7.686842173019602,0.000947178110055571,0.0053646039355134305,-0.004127291311904315,0.1220367056549646,-2.39808119613674,-0.8598568994379812,1.25
248,0,1.8699497562996066,6.531769462994865,3.3231609460657046,0.005645036889565533,-0.005120420851826759,-0.0037203500797076813,2.205911012286117,-2.0729983333601183,-1.466644856394837,1.25
104,0,0.2895724192689641,6.374063102214941,3.2478396844375643,-0.0004993975706058728,0.0028155824864528113,0.011829195096065432,3.6641485862189898,3.5019404517156447,-1.114823100187671,1.25
79,0,0.30817411785608867,5.655667853482799,2.467358392633638,-0.006468623949759941,-0.0013385708827288578,0.004257988005071333,-5.035369969184144,0.262997712157341,2.606463961060193,1.25
360,0,3.2772777833999385,4.811882773846595,0.033102668109842665,0.007461324725948078,-0.014880345915435873,0.0036307330123698453,4.534925283125823,-5.721620367372331,3.3812862790220453,1.25
49,0,1.1073681387958971,4.140376099421851,0.04934558567369413,-0.0064924512764852225,-0.001460231286380402,0.012152950122085173,-1.1275103624622145,0.2626603747329953,-1.564208781665561,1.25
220,0,1.8590106400906519,4.881934824422375,1.739435046133713,0,0,0,-0.4184914269702916,0.020704790752905083,2.249636851809009,1.25
96,0,0.6060597780089666,6.528358683721607,0.02330685885312804,0,0,0,6.01638159523465,7.271835612911832,7.482941228375914,1.25
102,0,1.117936100119016,6.484537614446166,2.5035602639968926,0,0,0,-0.5590824295065695,0.6849519552676612,1.019474375323837,1.25
242,0,2.6023446867934523,6.579282136971898,0.9004536812089179,0,0,0,-3.2345364951877786,-2.6676328387308663,-5.049917887693505,1.25
197,0,2.579913452564454,4.100186046861593,1.713014487148132,0,0,0,0,0,0,1.25
75,0,0.367190376257855,5.7768033223360264,0.8535207722460336,0,0,0,0,0,0,1.25
221,0,2.6634773028372547,5.749985984705915,1.7474789421672656,0,0,0,0,0,0,1.25
219,0,1.8856734509055304,5.695058586010154,1.1193776703142722,0,0,0,0,0,0,1.25
53,0,1.0675448616639063,4.133318329749517,1.6938955177614259,0,0,0,0,0,0,1.25
72,0,0.29403876441055277,4.861200132856994,0.0517733292732314,0,0,0,0,0,0,1.25
55,0,0.3004117161118902,4.1732735796668345,2.508013484348663,0,0,0,0,0,0,1.25
51,0,0.3147922369387807,4.098325975876425,0.8665521257584446,0,0,0,0,0,0,1.25
77,0,1.068081989070024,5.712960014326643,1.7249576281089127,-0.01912943096500703,0.00889556218797353,0.004864948246760813,-6.128683643604928,0.44521631186215743,2.9513740805457416,1.25
76,0,0.29221018737307475,4.911148246510327,1.6534753641750997,0.0031375077438405776,-0.0006363337524570215,-0.002740182271608773,-2.9163729153193723,-2.046089095620529,-0.6929724184276088,1.25
580,0,1.8015096371368613,5.8781532422605265,0.1576913365446209,-0.058215134888027154,0.06255907865096941,-0.05768731014380198,67.79614921793755,28.836198496900067,10.92844048368986,1.25
195,0,1.8281524794521136,4.126860191524953,0.8881469579919572,0.006770968141725108,0.006447974471079971,-0.0087696656633489,0.048966188321904275,0.41673728376502495,1.055919013143299,1.25
217,0,2.8084152544039633,5.742202867801353,0.05924413591695175,-0.0032517967484565176,-0.005978088794106829,-0.01772320099049251,-4.015238958206252,-6.33570985624097,-7.98899211358128,1.25
74,0,1.0829617933880096,4.923598152135782,0.8879191210084285,0.010531186751325503,0.004793493178380661,-0.002815562261522133,2.7143949466761264,1.0241937326475437,-1.0099804430624917,1.25
388,0,3.3122522276251156,6.6001295157677635,1.7167461860086735,0.004069469672740437,0.008493334132085693,0.002263817993712789,1.5801499397181398,3.401341771668081,0.853835535397602,1.25
98,0,1.2076778949034976,6.547566381932318,0.9239991986738711,0.008471367652254414,0.0018586866276119386,-0.0036849222221121865,3.394670419997195,-0.48938729169299033,-3.8953545766117976,1.25
244,0,1.9169752845423376,6.577729452458898,1.74744503848167,0.0025166588960531667,-0.0004075686582712667,0.010830314254555946,2.5256315160562726,0.8210682831411202,3.745601420432582,1.25
81,0,1.1242582272395496,5.714549817548397,3.3307920608134984,-0.00030837373931039163,-0.0033221969590443786,0.0023293863734872512,-0.6707911575330413,-1.324465430861861,0.9638564644957308,1.25
80,0,0.34073899644102745,4.936873148143007,3.337179445540427,-0.0033612746049536723,-0.009474361221987512,-0.004323815939238448,-1.352264400318079,-3.7741471449884463,-1.727851024296325,1.25
193,0,2.537065740860438,4.0608672564807025,0.047852472408438186,0.0013926335184234822,-0.011348650030678168,0.005791502094648117,-0.41684216130795704,-4.340984216588531,-1.9370699228123915,1.25
367,0,3.295339374726173,5.756099119527908,2.5518070260285355,0,0,0,5.146005226472528,4.261663548572365,3.629245985878635,1.25
57,0,1.0717487180948362,4.0987064164633455,3.3352744254078863,0,0,0,0.42663635650443976,-1.203969128067634,0.9804218349788407,1.25
200,0,1.9991034089278028,3.476282545993702,3.2720325202857494,0,0,0,-1.2279358084666634,-3.123356479605478,5.380813569173027,1.25
216,0,1.8998629672445588,4.881688967094899,0.051677071457012336,0,0,0,-3.036861455404943,-7.558948621388804,-6.125075772391214,1.25
339,0,3.2882783132192506,4.132335173303585,0.9176636210924616,0,0,0,0,0,0,1.25
224,0,1.8422067700028477,4.9069338739096855,3.3429593526387085,0,0,0,0,0,0,1.25
364,0,3.3243289578944837,4.918049375211373,1.7212999738095562,0,0,0,0,0,0,1.25
48,0,0.3267847299856045,3.366126891688295,0.019067476924573192,0,0,0,0,0,0,1.25
218,0,2.5982833038273947,4.9352992850838735,0.8933154329387047,0,0,0,0,0,0,1.25
392,0,3.2587067107984797,6.649771018372313,3.3392108355907038,0,0,0,0,0,0,1.25
223,0,1.8870368844474235,5.708085088008113,2.5183614508604526,0,0,0,0,0,0,1.25
201,0,2.6842422426942196,4.20662135337419,3.3208534406955548,0,0,0,0,0,0,1.25
199,0,1.8141926485568418,4.136927293399104,2.4923717256742646,0.002310654159933766,-0.008343883424953956,-0.007585804268579682,2.952090419657024,-1.8104474483447541,1.282578691621608,1.25
78,0,1.0900854148470165,4.926946283415612,2.5157425627377075,0.0015887899544779732,-0.0009180007488669201,0.00263069065009521,-0.7965684920239154,-0.42622349096822437,1.0024007142253062,1.25
52,0,0.2819664241139133,3.386341511158625,1.7018088370644664,-0.01142564581755188,-0.006862818776944751,0.007648316249395846,1.8780589907090999,-0.43741605022270247,-5.76677832803116,1.25
226,0,2.5837324238221187,4.939764519730978,4.1589344780195585,0.00550063161752829,0.001805843420784262,-0.0019036222495795183,2.195212917916038,0.7241977892564488,-0.7601537422647765,1.25
61,0,1.0673536828204324,4.176086307311054,4.997693587382835,0.005058058849227978,0.017097007354060067,-0.0017715247767026263,0.9416850682427063,6.721572459718262,-0.6532612868647373,1.25
206,0,2.4255279654953044,3.504473621901671,5.703126531935354,-0.008803540753658438,0.0005240514294669777,-0.000605928872943489,-3.4765504992202665,0.16925889598401916,-0.2112329711900101,1.25
232,0,1.8369447092675357,4.828734523721673,6.59974439446532,-0.044177541905360544,0.014748475269562336,-0.26827664886602903,-12.874553247184705,8.180604743591658,-104.25597443459007,1.25
84,0,0.22047594727586828,4.799310685740545,4.9025764669302525,0.0014685031967638848,0.010836942697153877,-0.0016179281680673134,-3.9391056611189903,2.8271791420572154,-0.16486561061482152,1.25
250,0,2.5767308448870603,6.582625713312126,4.18087778123462,0.007990488060008946,-0.006883692292054227,-0.0015445667807061564,1.0437035027555435,0.5695021603398157,-0.2815935192932394,1.25
87,0,0.23743727735100625,5.538387478841954,5.654941971170554,-0.020064675071261907,0.010901498982520812,-0.0018530065525572265,-4.791389904981953,3.001308250842997,-1.6437425051617827,1.25
209,0,2.596090957414363,4.088713232672572,6.664957318335969,-0.0016766016527807355,-0.00498338562056198,0.002012380010037616,0.35705430996920606,-1.8136040464868228,0.8400609037574939,1.25
82,0,1.0890160041944055,4.892287546409846,4.1709682081196915,0.0016945434609560099,0.003349140504741073,-0.004248204177344302,-0.6816046103688042,1.5162836845191765,-1.7623222504956577,1.25
65,0,1.0327181598811783,4.125454036767667,6.66424565257046,0,0,0,0.22628268394679396,1.0675012245246687,1.8543868986962357,1.25
227,0,1.8339824687389155,5.737165169810364,4.1728803477363625,0,0,0,-0.03421993703545945,-0.8760434269116201,0.4462466310372568,1.25
376,0,3.3352433102488215,4.876875170509207,6.681802936477976,0,0,0,-0.21289588770958906,-1.1573207564201768,1.1138224260188028,1.25
85,0,1.1119627131249648,5.686761832056113,5.008016194487499,0,0,0,-4.073569277972898,1.2285434916084121,-1.0601989937139016,1.25
252,0,1.8520205091967377,6.520348759685709,4.983726661576622,0,0,0,0,0,0,1.25
233,0,2.628485023228262,5.6895758545457,6.622896969712841,0,0,0,0,0,0,1.25
203,0,1.835788563613388,4.116367477904129,4.152253198086002,0,0,0,0,0,0,1.25
208,0,1.8058342535418386,3.3704263785423443,6.660694476416962,0,0,0,0,0,0,1.25
63,0,0.24348535842154717,4.133791185179387,5.816442744770225,0,0,0,0,0,0,1.25
