tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
156,0,1.7831366350686169,0.05029328087127099,4.935145144043488,0.10280708181401531,0.009917460139050953,-0.055968054479153165,2.851351538985199,0.5143152290608688,-1.2851087146204483,1.25
15,0,0.35387891365334784,1.0103880781115384,5.855526577093412,-0.15678662582189562,-0.06837791733241735,-0.055517509523017615,-3.9974860520165,-1.7649661000593484,-1.3351963097665154,1.25
300,0,3.305840347979318,0.06608829219498331,4.938070610867579,0.004100867185985189,0.0032881777091996354,0.057802413905291304,0.027811082125360653,0.13742162349609188,1.5391604772340461,1.25
303,0,3.3262894341265645,0.8985464998095604,5.821437820498977,0.009881196399323389,0.006580236875308969,-0.01806742251927801,0.3950727150129909,0.24572465288952772,-0.6806552793396534,1.25
158,0,2.5451968792750215,0.06045847057484844,5.819687555124425,-0.02341931087378443,0.022894736304158135,-0.022239739068345428,-0.8225301985423243,0.9529443174969447,-0.8153750535277057,1.25
304,0,3.328495069755768,0.05626565824091432,6.661099084101906,0.0005649683321399261,0.014186952582882032,-0.0014349261274679823,0.009734366490790514,0.5567526098171154,-0.04239410627985506,1.25
352,0,3.3395301417534,3.3394596822454563,6.650271326392362,0.022646582595484136,-0.0008926826936515805,-0.009002256653472774,0.8395648928211994,0.0899424067253029,-0.33096911893282255,1.25
161,0,2.578687764944501,0.917513061702284,6.6738966925173555,0.011579393409547422,0.021501431844949938,0.0030492551211460865,0.7706139159121219,1.4180689483024749,0.19029498814313955,1.25
14,0,1.0859135888113034,0.18417589571895732,5.758487180743593,0.012309472676934996,-0.07868797104070477,0.022742515712481332,0.8217491129445871,-5.098598582849962,1.4120805585514276,1.25
208,0,1.7372795028519668,3.3460758376826667,6.675748652350914,0.020076264932068565,0.0073953265390139565,0.0004283596839224148,1.3025298433714285,0.4674915383363744,0.018322610538824183,1.25
16,0,0.2899725973613877,0.13301429007452717,6.518659688319619,0.020593089758452948,-0.04263800652168762,0.08664706168979883,1.3973700325098766,-2.6539003595674653,5.583836467736355,1.25
180,0,1.7592815459265643,1.7454157799238634,4.992269426710004,0.014789868183964877,0.013661233128393197,0.00010450284118059067,2.9244885431912278,2.702563836011809,0.0199984497495126,1.25
182,0,2.549687380377601,1.7434484489933526,5.837871270152842,0.008294382615407242,0.009256049409158203,-0.0032667523212730233,1.6449030609933437,1.8315265829935432,-0.6483308461579528,1.25
159,0,1.7950007977319395,0.9697576985067522,5.848417090908298,-0.0010649214380980185,0.005055933795043486,0.0017794908864120391,-0.22140452819550266,0.9719381128710608,0.34425417950764914,1.25
40,0,0.19426553446381614,1.7832293535026915,6.685836913516267,-0.01987871295474293,-0.012779981016652155,-0.002582438849588208,-3.902782210613095,-2.5242086011062224,-0.5007886239448321,1.25
10,0,1.0415506914050092,0.11423424361785725,4.095792039819092,0,0,0,0,0,0,1.25
184,0,1.768061784266364,1.7600800027908325,6.685713184392155,0,0,0,0,0,0,1.25
185,0,2.5408553054537792,2.555497199344236,6.667939734717635,0,0,0,0,0,0,1.25
37,0,0.9567886412142165,2.5544097157488785,5.021125114992895,0,0,0,0,0,0,1.25
160,0,1.7940116649122013,0.14226591319183576,6.689842082932229,0,0,0,0,0,0,1.25
35,0,0.22480060299512405,2.6086297128435527,4.197849111289573,0,0,0,0,0,0,1.25
214,0,2.5425283251289588,3.307279592456728,9.281596898565148,0,0,0,0,0,0,1.25
68,0,0.08767079689756799,3.2978190991032754,8.354965261165441,0,0,0,0,0,0,1.25
19,0,0.21549907429624576,1.0565605683727939,7.566406149074229,-0.0075140065411932805,-0.08069220740163728,0.04805250105565962,-0.17125273377511618,-2.0536861409655307,1.2867894978796441,1.25
167,0,1.7584999777036063,0.9086992878672091,9.25737725119359,0.01172099795725665,0.033002077163285945,-0.012154886498984161,0.3286104737283212,0.8584840037333674,-0.315023349756437,1.25
331,0,3.3359917820598852,2.5652114875537193,7.494665050379047,-0.009839799740360946,0.0703375615416324,0.007727990234630399,-0.6441639765750893,2.846643562110978,0.2047864872889098,1.25
23,0,0.11723158952109046,1.0446651605503445,9.29080526372563,0.031223681911639628,0.008538865356225186,0.0019590051388887913,0.8642573537417215,0.30123420097663844,0.05145349086750302,1.25
44,0,0.18951448059396847,1.806564351060099,8.404616915728155,-0.021930413828348247,0.007758838450952606,0.006845869658192699,-1.0291095025408876,0.1075990088471066,0.2723277790189612,1.25
187,0,1.7840785462431514,2.573429299699121,7.516129790349053,0.018428112927210964,-0.010668208882821828,0.004410687807425011,0.6739650297090207,-0.4260457659362649,0.15298451933398033,1.25
70,0,0.989286461280574,3.2678171450788103,9.259167781545928,-0.008502004215721802,0.010551403130940714,0.00033569493773759264,-0.5156942341825665,0.648466111150955,0.03046578398101194,1.25
66,0,0.9514438407430055,3.3001591185141215,7.527857038553037,0.018423805119316027,0.0252519819751904,0.007966735700464014,0.45354008188035544,1.2104442340663613,0.29933229771381475,1.25
165,0,2.54294621057579,0.9115773403762553,8.39762485548965,0.00023736649004962594,-0.00572701638313304,-0.0006546223010127077,0.02536083335163919,-0.33939569487937804,-0.050881029657469254,1.25
45,0,0.9655979734290807,2.5662539881477433,8.38919690990378,0.004277764588846964,-0.012013167756229674,0.0009968792330356077,0.30267932396096375,-0.7661366275391456,0.05996784644415547,1.25
163,0,1.828151831939418,0.9473818568695743,7.518105087917511,-0.0061489849016684575,0.0018968449593123604,0.008104538250987904,-1.2480974755123302,0.3498198720568464,1.6072718586969763,1.25
166,0,2.561695127767943,0.052725719161103565,9.239631743802759,0.0037491518767660873,0.01410172031456418,0.0022567633225442055,0.24389448193023,0.9386645696919569,0.15116077429026614,1.25
335,0,3.307485205962584,2.508992490287617,9.282050156475917,0.006007169301250235,-0.002279197845720242,-0.0013504085335259521,1.1039844524317686,-0.4112750121604757,-0.22500099367837487,1.25
186,0,2.5681883004405273,1.7615606171011093,7.503176807147373,0.0034134590450484504,0.0013883055074267094,0.002096623672096811,0.6941999248710853,0.28474220430925734,0.412274159283653,1.25
17,0,1.0169961217766978,0.9663584182384561,6.741492204052401,-0.0008030646748501328,0.006972808076866151,-0.03918508911082992,-0.0522347966262211,0.21821983302214773,-1.1031516005133741,1.25
22,0,1.0019810680929617,0.09471949688341746,9.289981865379996,0.003932764661453015,0.0028577228435323126,-0.0028934225494314583,0.786221450346364,0.5796504202275944,-0.5724658378526536,1.25
43,0,0.10600354907988267,2.534505723381719,7.5359441873593225,0,0,0,0,0,0,1.25
332,0,3.259386965666067,1.7446983102936813,8.393074642691381,0,0,0,0,0,0,1.25
190,0,2.5297041730148755,1.7041914855635591,9.273388616807592,0,0,0,0,0,0,1.25
210,0,2.5605282480965306,3.335938732767822,7.504410422541799,0,0,0,0,0,0,1.25
164,0,1.786024108036166,0.09957719323803692,8.409214434989613,0,0,0,0,0,0,1.25
311,0,3.306705620246454,0.9174045036619067,9.248398941668341,0,0,0,0,0,0,1.25
20,0,0.16038301894169607,0.23184454468145735,8.535384130332337,0,0,0,0,0,0,1.25
189,0,2.627983932319193,2.6325372234028026,8.378335408727148,0,0,0,0,0,0,1.25
212,0,1.777417642808644,3.298550483876262,8.399530145828905,0.02571936154547859,-0.0003921360206797992,-0.004419718589368606,1.0472097242250036,-0.11822508954373034,-0.17058405670706167,1.25
46,0,0.9474359887262017,1.7704017693538279,9.262290793718508,0.1112025731865522,0.0014927575476084813,-0.07189268836312593,0.997817907784321,-0.08557212038956691,-0.755525746429488,1.25
191,0,1.7703173708855873,2.513397801560892,9.270998856792307,0.018916875064549553,0.006529536256556515,-0.016149675473632195,0.7688214624509664,0.30469884426946847,-0.6150845241894937,1.25
162,0,2.5817110155506087,0.09195535414517338,7.53973169423543,-0.009855135053423312,-0.013958635091580412,-0.01154412258728649,-0.13878588395546937,-0.13327848403059495,-0.15042956630760412,1.25
21,0,1.0641202263180798,1.0331315107062162,8.35167488961584,-0.03263064372762137,-0.030381328163604625,0.03167565808273122,-2.1131946647021103,-2.0164578723588744,2.08024311006053,1.25
308,0,3.3440193269564733,0.07979654736883213,8.3910866588138,-0.04151687204532906,0.08393687444284255,-0.01282219872387295,-0.550956760847056,1.1246025591710156,-0.12247327485828863,1.25
188,0,1.8503267601535014,1.8414438716098094,8.370918245458098,-0.031325756720635804,-0.0524345501176978,0.003183842163187634,-2.0580270958779328,-3.437693703529282,0.21638639439644244,1.25
18,0,1.0284492268407577,0.15893699739985273,7.5562996073282385,-0.14193685895408786,-0.03740635000530573,0.010301922153803721,-1.9070324277597335,-0.5236358709461363,0.16530315398048,1.25
307,0,3.3371338988501082,0.9238425923637513,7.539779833101905,-0.012472646714741707,0.0008866240284225274,-0.014557696447301356,-2.4768797189524503,0.192815306310972,-2.876593647279562,1.25
42,0,0.9992415663129477,1.8197582597998614,7.527786650890651,0.04110589387427824,-0.10510297921226829,0.08665616026194804,0.6638990443039283,-1.5705950347655104,1.2166945216270981,1.25
47,0,0.07993135647037575,2.5517577342177797,9.255298118942315,0.005209871826392249,-0.00043554034299216353,0.0018252742642926958,1.0471858345796283,-0.10184934681954974,0.36159990387999025,1.25
199,0,1.7219117995359703,4.1749948029958235,2.522030059494328,0.07434646795633652,-0.021521680362587316,0.026029592035703295,1.1233455467577218,-0.28250211616448534,0.36775588966352907,1.25
100,0,0.1611634876536553,6.648569371058168,1.763592522993115,-0.008558506235915232,-0.009667729965936006,0.000664893768341711,-1.6463371291286242,-1.9562870711862475,0.214719560385761,1.25
197,0,2.52974043207392,4.166665428104229,1.6954942910769728,0.0016350095564446328,-0.003057593963615656,0.0028917646274646165,0.3447068994746763,-0.6123874595763694,0.5815739806450577,1.25
224,0,1.725819998014354,4.997187457317425,3.35112399319529,0.004628092609556059,-0.0026065941873772485,0.0010384419304531995,0.9406789929192951,-0.5151245467989229,0.20963823099532955,1.25
200,0,1.721879026186507,3.3591874652143536,3.338371880538662,0.005638413773508672,0.00021645955727221325,-0.0010644112975281136,1.1254688569099809,0.03555554330587771,-0.20824443379105767,1.25
77,0,0.9989821628029149,5.8103980891355915,1.7887021606009865,0,0,0,0,0,0,1.25
364,0,3.335635076327471,4.98615425929552,1.7042401222357135,0,0,0,0,0,0,1.25
193,0,2.528650252936359,4.14274624741319,0.057348732075047655,0,0,0,0,0,0,1.25
216,0,1.755297663722938,4.945307727731355,0.04655038536245586,0,0,0,0,0,0,1.25
51,0,0.1251683891226247,4.120255867123155,0.8495994590464219,0,0,0,0,0,0,1.25
367,0,3.3438276315273208,5.814704031053267,2.5305137077574824,0,0,0,0,0,0,1.25
74,0,0.9679194875062851,4.925917238119922,0.9028423033794253,0,0,0,0,0,0,1.25
218,0,2.543634656853602,4.9764066722492135,0.8741396706367959,0,0,0,0,0,0,1.25
57,0,0.9121822698561226,4.183448305108761,3.3476544180684638,0.07489268022554216,-0.004601475538864566,0.014244361427226473,1.951065602607049,-0.1712931162800648,0.36346884641683425,1.25
217,0,2.5519573294068123,5.798625589567147,0.04508773966203194,0.0017533661306811054,-0.027689110785825703,0.034920775281805094,0.0418288048262363,-0.7330126363919177,0.9467516370302995,1.25
53,0,0.9217693522785498,4.1436149686124715,1.7013520192554588,0.0399493767321292,-0.008022634646288072,0.003231506533479619,1.0713668999779151,-0.20971704991398638,0.18708575066091612,1.25
219,0,1.781786659538099,5.789227645980745,0.9090649677642243,0.04722837936582855,-0.0072245042823749234,0.06744635748639399,1.4796858037422753,-0.6244169936981009,1.5820261864032645,1.25
72,0,0.20937829602794022,4.9335765604636945,0.0923646065355445,-0.023059918138872204,-0.017003351708725946,-0.03726925282880941,-0.9848085095294303,-0.573892920067111,-1.3720177130276419,1.25
78,0,0.9241392618278707,4.98112812439372,2.542654292000096,0.06075077066144278,-0.00024376649880267226,0.014828335929419897,2.313364680362522,-0.09770851640874581,0.538681608982736,1.25
98,0,1.1347179887324423,6.659220504592991,1.0755915328787686,1.3220192322717332,0.12387077388599069,1.3769915197943707,18.39379866415738,4.225411762111161,19.307824971252476,1.25
96,0,0.4906572821838316,6.566876453146118,0.36873725205272556,0.0279931962696476,-2.3344868312688734,-0.9426607221073732,-7.0135285719185525,-41.70386180193525,-16.21089953567786,1.25
221,0,2.5530781773552733,5.81167766352228,1.7172757971169448,0.0024034808918773436,-0.0036461135696311485,0.018392388582799842,0.17640298365453672,-0.2549329282989774,1.2353142318409154,1.25
81,0,0.9244035022695289,5.814599373966602,3.3498810311948923,0.02827191961560484,-0.011613982088985692,-0.00507332044628853,1.8425008433147645,-0.7360627890342323,-0.2726200994096841,1.25
49,0,0.9383000399924,4.122006777876732,0.046379112001365075,0.04785208946127667,-0.028139736819085433,-0.020360599072292075,3.1452572862289454,-1.8397799846676155,-1.3382778512652365,1.25
73,0,1.0292874877843272,5.743749423072946,0.1303601771749932,0.11399157417702957,-0.10943543619946905,-0.030129666068948017,10.548012463378525,-11.736479508407113,-3.3184490987296384,1.25
368,0,3.344809980081876,4.996448470770983,3.3440002363102423,-0.00011937329689436507,-0.0031632485809652638,0.00024961606015883584,-0.023455188926870388,-0.6364295161599693,0.04497514225252407,1.25
76,0,0.14825711546188253,4.929497236103226,1.7313643186992285,-0.0039820553170284555,0.0027545620405750775,0.0004696024905866293,-0.7853359594656175,0.5478275783779336,0.08947771182375053,1.25
246,0,2.5938962509965964,6.65992887809927,2.571376578918527,-0.003434399643194523,-0.004176897728311157,-0.0037289646211972867,-0.6302121743370359,-0.8246195866379226,-0.6754942712560558,1.25
201,0,2.5339120941199647,4.177194453488289,3.344318408357066,0.0017668434336565377,-0.0018155052006963294,-0.0003165598470140815,0.3536487437902652,-0.36295115780097115,-0.05327266056867115,1.25
384,0,3.3418751588200815,6.631708195753561,0.07140771104233325,0,0,0,0,0,0,1.25
56,0,0.12515909201691208,3.358093504490886,3.3053672369203855,0,0,0,0,0,0,1.25
240,0,1.7831884048362452,6.630785574580186,0.09700291592256993,0,0,0,0,0,0,1.25
52,0,0.06537900083429819,3.3711856042467474,1.7110865404444686,0,0,0,0,0,0,1.25
54,0,0.92304458781808,3.3707675656151532,2.5130463326800605,0,0,0,0,0,0,1.25
248,0,1.7568467603734514,6.65062701700877,3.3462291784819698,0,0,0,0,0,0,1.25
225,0,2.543929366835852,5.818389844308229,3.3509963525118205,0,0,0,0,0,0,1.25
360,0,3.323996276147429,4.950176308325339,0.04453614239050711,0,0,0,0,0,0,1.25
195,0,1.7316358361325421,4.148024171318784,0.8739769534353943,0.10391865115235127,-0.09629713899818192,0.024695068873690683,1.6855107881525806,-1.6154578200865972,0.3300198398088141,1.25
363,0,3.329149368747041,5.810211327876701,0.8897401396601365,-0.02898425050681934,-0.047325916572852775,0.05401249537415111,-0.4690384288844954,-0.6686560459161659,0.6853732006765885,1.25
242,0,2.5547006361992084,6.648974070627747,0.9121836432415905,0.02513097059515653,-0.006189243463342785,0.028012399247107623,0.6258883669317348,-0.19387168163717053,0.7737084404594351,1.25
343,0,3.3451136268255417,4.171780193333258,2.5181914964842935,-0.007549174737509274,-0.0166712659469968,0.014628548090921234,-0.1993559554188737,-0.4424375886666908,0.3826897940478115,1.25
102,0,0.9650310936735245,6.649024957625099,2.55234005258467,0.06290745050114424,0.0005816735379187793,-0.020489224570548012,2.011347934873938,-0.45389959086719855,-0.5142583935990671,1.25
79,0,0.12927200917280224,5.775345791249705,2.52700105997432,0.12729497854247976,-0.03055064051918252,-0.026620677024432826,3.162555073986474,-0.6710216497685166,-0.6675993264229335,1.25
220,0,1.7376012382838797,4.979783312339182,1.7102462113304742,0.03390708331015682,-0.02259386646637646,0.02511841307224208,1.3310106736743288,-0.8522082566714285,1.0120108802992003,1.25
244,0,1.8342853022642238,6.669637085093538,1.808644985341699,0.10575185783411822,-0.014267691086638492,0.08782199626319256,8.613014891115307,-0.6766339180910899,7.96048840117186,1.25
222,0,2.5353571235266195,4.993769067660457,2.5249360138925248,0.01423596186677754,-0.021714374477625257,0.01605792433251762,0.550748216568926,-0.8097065970644025,0.6116294438301502,1.25
