tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
208,0,0.6284186967203738,3.7797919038989445,6.6964590480081885,0.7326024094534108,0.22584615837276928,-0.29941486497516934,-5.979164991595694,26.61553734613459,13.244667556556147,1.25
224,0,1.7134278957192048,4.8982610648399625,3.43343849333025,0.8453187844129901,1.3473129783401532,0.6629117289237751,2.507417096240379,6.557524903361605,1.051600151463187,1.25
785,0,0.42179781967146823,4.083986219969255,5.697422225005548,0.01600085218188108,-0.5850525335069355,-1.310456757206248,-5.5599809434957885,-13.432513006064374,-7.615178646020165,1.25
234,0,3.2658147640319743,3.3847135833513455,5.0035812923582075,-0.23096685883522214,2.4683250398126972,-1.2988324664153614,3.6211166218766313,5.028467843153421,-8.296777280580592,1.25
256,0,0.48050393510220424,6.08979314750764,6.328006218719866,-0.5887881527003752,-0.9145996311636828,0.4394832317569735,-0.8346409091916094,0.33948484864677597,2.8535033868186686,1.25
376,0,1.7559726117620986,4.797336484024241,4.640576288792319,-0.8838434158403874,0.6498624919562563,0.5122489088680535,-39.111178974702526,8.8821880179041,14.6527806622754,1.25
355,0,3.128319910086182,4.134205951612353,6.494353347485395,-0.27688368810126573,0.626466582992642,0.875202713015502,14.904615049651373,-7.390108889194678,17.660078387076666,1.25
60,0,0.7120919508933756,4.942966564225534,5.169153227851732,0.030582838400691217,0.9347403755678928,1.6666010237196434,4.634293707982941,-14.013181472559419,-2.523824982090745,1.25
392,0,3.229835636605438,6.450067758871983,3.3552227638448837,-0.6699553177963335,-0.2677716364601821,-0.42088176320938775,9.954039722130283,23.55876519218088,8.42046326447161,1.25
252,0,2.6156955631551284,5.931318363302793,4.633795608613882,0.46294298948567175,0.5795486871103797,-0.4939392837372815,-1.7274999230141947,9.289309322849764,14.812705232047978,1.25
85,0,1.558597956339927,4.371929123064325,5.550036077451864,0.5751838401978278,-0.7324638878891683,0.2476938292407529,-1.402561895382184,-6.784574688755573,15.91861012800644,1.25
321,0,3.321554655477067,4.1340409468498915,4.1385272965636535,1.9640969014488512,-0.419587837486451,0.14307118262773602,-0.46896204401501707,3.0686524378163598,1.8161948044483056,1.25
83,0,0.9935284011018997,5.805023471967113,3.393969059059824,1.6438403783064233,-0.09358827065859446,-0.10153145728353517,0.45922558100977184,9.447604928080366,-12.344270173440059,1.25
226,0,2.578821341422561,5.027365171721879,4.201664608647784,0.011651725078206387,0.2822238680713725,-0.36894779457482924,40.15891364610627,-10.196773688932968,-31.910099159939712,1.25
112,0,0.7032828601639043,5.031400307900132,4.031926033062563,-2.0902496419313086,0.3026657059567345,-1.0322677406162766,23.908889534395097,-11.604049851425263,16.15780838425264,1.25
346,0,2.676113291154543,4.537586785723345,5.221611055646646,0.3184530043643721,0.4310917259571564,0.46973915326917426,15.162481126255365,15.863058767321938,-37.36095589844393,1.25
87,0,1.3326883874693891,5.670949399991564,5.7890775905497645,-1.0540064571056353,-0.5969553021601107,-0.5789577102897222,3.517005592169155,-1.0085046478002362,-3.543756248133248,1.25
227,0,1.4593917214225254,5.753740371548735,4.364816711898056,-2.9855259126429767,1.3281973196462167,-0.8930277628902901,7.628943588576213,11.361893062403258,-3.0080434878616304,1.25
82,0,0.5878688765948556,5.913912209889986,4.946683170867322,-1.2962998972919924,-1.0958155844700221,-0.6868966856237807,3.2557129628159274,-0.4259537187999767,-17.10986526011266,1.25
232,0,1.6854826222309036,3.9027946585399196,6.580845175454991,-0.8248230117115846,-0.399297647408879,-0.33818015316625644,-0.44055228282630843,7.169135031427503,1.3010524053060324,1.25
826,0,0.06804445075690424,5.860932125420556,3.994939981574566,0.6509697570180746,-0.8977642163320765,-0.5724947252126645,-11.374584568082419,2.8904710095228197,-0.13454865699316887,1.25
86,0,2.4665589528655527,3.803962770182009,5.834941517262449,0.5515794065001622,-0.14028298059200608,0.5794108736310338,-32.928120110736025,-25.22134451173158,-4.191362640702339,1.25
